cdate,cp,pctlead,slope2,slope3,slope4,slope5,slope6,slope7,slope8,slope9,dow,moy,pred_linr,pred_logr,tf10
2017-02-17,2351.159900,0.604800,0.040700,0.192700,0.244100,0.299300,0.308600,0.345800,0.311700,0.280000,0.050000,0.020000,-0.062411,0.496959,0.497573
2017-02-21,2365.379900,-0.108200,0.385000,0.228300,0.295300,0.316000,0.350000,0.350800,0.378100,0.344300,0.020000,0.020000,-0.057815,0.485714,0.484959
2017-02-22,2362.820100,0.041900,0.246600,0.220400,0.144000,0.214300,0.244900,0.284200,0.292900,0.323500,0.030000,0.020000,-0.059435,0.488808,0.489263
2017-02-23,2363.810100,0.149300,-0.033200,0.178400,0.175700,0.123500,0.185500,0.215800,0.253700,0.264800,0.040000,0.020000,-0.003588,0.503122,0.502338
2017-02-24,2367.340100,0.101800,0.095500,0.027600,0.171000,0.170400,0.127800,0.180300,0.207400,0.242000,0.050000,0.020000,-0.048183,0.500274,0.500613
2017-02-27,2369.750000,-0.257800,0.125400,0.097600,0.046200,0.157200,0.158900,0.124000,0.170400,0.195600,0.010000,0.020000,-0.004094,0.500741,0.499960
2017-02-28,2363.639900,1.367400,-0.078200,-0.002400,0.008700,-0.014700,0.087900,0.099300,0.076200,0.122700,0.020000,0.020000,0.026216,0.507601,0.507941
2017-03-01,2395.960000,-0.586000,0.550700,0.401400,0.338500,0.279400,0.215000,0.270100,0.257300,0.219400,0.030000,0.030000,-0.064569,0.488023,0.489022
2017-03-02,2381.919900,0.050400,0.382600,0.170400,0.153300,0.152500,0.134100,0.099600,0.162100,0.162700,0.040000,0.030000,-0.031420,0.502039,0.500394
2017-03-03,2383.120100,-0.327700,-0.269500,0.272000,0.140400,0.132700,0.135400,0.122100,0.093400,0.149700,0.050000,0.030000,0.019177,0.518274,0.518565
2017-03-06,2375.310100,-0.291300,-0.138900,-0.289200,0.122400,0.046700,0.055900,0.069100,0.065700,0.046500,0.010000,0.030000,0.047775,0.511370,0.511546
2017-03-07,2368.389900,-0.228400,-0.310500,-0.189800,-0.289900,0.039900,-0.009500,0.006300,0.024100,0.026100,0.020000,0.030000,0.010374,0.511918,0.512720
2017-03-08,2362.980000,0.080000,-0.260600,-0.283400,-0.199600,-0.277800,-0.004600,-0.040700,-0.022900,-0.003900,0.030000,0.030000,0.086891,0.521146,0.518857
2017-03-09,2364.870100,0.326900,-0.074400,-0.147100,-0.192700,-0.143800,-0.218400,0.007400,-0.025700,-0.011600,0.040000,0.030000,-0.017108,0.501888,0.506070
2017-03-10,2372.600100,0.036700,0.203100,0.059300,-0.028600,-0.088800,-0.065500,-0.140600,0.047100,0.013300,0.050000,0.030000,0.043467,0.521147,0.516146
2017-03-13,2373.470000,-0.337900,0.181200,0.147500,0.053600,-0.015500,-0.067900,-0.050900,-0.118500,0.046000,0.010000,0.030000,0.018097,0.507670,0.510463
2017-03-14,2365.450000,0.837500,-0.150900,0.008200,0.026100,-0.024800,-0.069400,-0.106600,-0.086800,-0.142900,0.020000,0.030000,0.083389,0.527751,0.526857
2017-03-15,2385.260000,-0.162700,0.248200,0.177700,0.214700,0.187800,0.118600,0.060000,0.011300,0.015600,0.030000,0.030000,-0.007207,0.511787,0.512131
2017-03-16,2381.379900,-0.131400,0.334200,0.110900,0.092400,0.139000,0.129200,0.078200,0.032000,-0.008200,0.040000,0.030000,-0.031255,0.508306,0.508138
2017-03-17,2378.250000,-0.201000,-0.147300,0.179100,0.050300,0.047500,0.093900,0.091900,0.051900,0.013800,0.050000,0.030000,0.020464,0.518451,0.518367
2017-03-20,2373.470000,-1.240800,-0.166500,-0.165300,0.084300,0.000000,0.006100,0.051700,0.055200,0.023800,0.010000,0.030000,0.058944,0.512052,0.512521
2017-03-21,2344.020000,0.189000,-0.725600,-0.526500,-0.435200,-0.180700,-0.207000,-0.172200,-0.109900,-0.088900,0.020000,0.030000,0.085118,0.528317,0.528481
2017-03-22,2348.450000,-0.106000,-0.533200,-0.421700,-0.348700,-0.311300,-0.119600,-0.150900,-0.127400,-0.077000,0.030000,0.030000,0.103605,0.530214,0.528686
2017-03-23,2345.960000,-0.084400,0.041300,-0.390900,-0.343100,-0.300400,-0.277300,-0.117700,-0.145400,-0.125100,0.040000,0.030000,-0.002990,0.507132,0.509815
2017-03-24,2343.980000,-0.102000,-0.095300,-0.000600,-0.314300,-0.291500,-0.264600,-0.249900,-0.113600,-0.138700,0.050000,0.030000,0.070676,0.527816,0.525183
2017-03-27,2341.590100,0.725100,-0.093300,-0.097600,-0.025900,-0.271900,-0.260000,-0.241500,-0.231600,-0.112300,0.010000,0.030000,0.111758,0.525653,0.526262
2017-03-28,2358.570100,0.108500,0.310400,0.179000,0.107800,0.124000,-0.105800,-0.119600,-0.121100,-0.125800,0.020000,0.030000,0.006841,0.515637,0.516829
2017-03-29,2361.129900,0.293500,0.414000,0.242900,0.161300,0.107900,0.121300,-0.075000,-0.091000,-0.095500,0.030000,0.030000,0.025450,0.522897,0.520238
2017-03-30,2368.060100,-0.225500,0.200700,0.373500,0.255400,0.187700,0.138900,0.146000,-0.028800,-0.048100,0.040000,0.030000,-0.021526,0.511210,0.514260
2017-03-31,2362.720000,-0.164200,0.033600,0.058500,0.223600,0.158900,0.118600,0.086600,0.099300,-0.050800,0.050000,0.030000,0.016400,0.520000,0.518283
2017-04-03,2358.840100,0.056000,-0.195300,-0.032300,0.002900,0.146100,0.105000,0.078100,0.055100,0.069900,0.010000,0.040000,0.029881,0.511547,0.512325
2017-04-04,2360.159900,-0.305500,-0.054300,-0.111600,-0.010300,0.013500,0.131100,0.098000,0.075300,0.055200,0.020000,0.040000,0.034027,0.509877,0.509215
2017-04-05,2352.950000,0.193000,-0.125000,-0.138200,-0.160200,-0.069300,-0.039700,0.068800,0.047600,0.033000,0.030000,0.040000,0.008192,0.504653,0.506450
2017-04-06,2357.490000,-0.082700,-0.056700,-0.019100,-0.055500,-0.089600,-0.025700,-0.006500,0.084200,0.063700,0.040000,0.040000,0.043932,0.513858,0.511901
2017-04-07,2355.540000,0.068800,0.055000,-0.065400,-0.035000,-0.060900,-0.088500,-0.033800,-0.016100,0.065700,0.050000,0.040000,-0.003437,0.510394,0.511149
2017-04-10,2357.159900,-0.143400,-0.007000,0.059500,-0.031800,-0.014300,-0.039300,-0.066000,-0.021000,-0.006600,0.010000,0.040000,0.060952,0.515438,0.514796
2017-04-11,2353.780000,-0.376000,-0.037400,-0.052500,0.008800,-0.054200,-0.035800,-0.054200,-0.075700,-0.034600,0.020000,0.040000,0.055443,0.517596,0.517883
2017-04-12,2344.929900,-0.681500,-0.260300,-0.150400,-0.133500,-0.068100,-0.107800,-0.084400,-0.094400,-0.109100,0.030000,0.040000,0.053436,0.522547,0.523281
2017-04-13,2328.950000,0.861300,-0.531300,-0.401400,-0.283300,-0.243100,-0.170200,-0.189700,-0.158900,-0.159500,0.040000,0.040000,0.100199,0.535274,0.534006
2017-04-17,2349.010000,-0.290300,0.087200,-0.067900,-0.086900,-0.055700,-0.060200,-0.024000,-0.059300,-0.046500,0.010000,0.040000,0.028750,0.507745,0.509300
2017-04-18,2342.189900,-0.171600,0.282200,-0.039000,-0.123800,-0.127700,-0.094800,-0.093100,-0.057300,-0.085000,0.020000,0.040000,0.031570,0.509806,0.509040
2017-04-19,2338.169900,0.755700,-0.231600,0.131200,-0.072200,-0.133400,-0.135100,-0.105800,-0.102900,-0.070000,0.030000,0.040000,0.080326,0.524272,0.524762
2017-04-20,2355.840100,-0.303500,0.290800,0.097100,0.286500,0.093100,0.014700,-0.008000,0.001600,-0.007800,0.040000,0.040000,0.016112,0.514862,0.514288
2017-04-21,2348.689900,1.084000,0.223600,0.092300,-0.003400,0.168200,0.026700,-0.031000,-0.045100,-0.032400,0.050000,0.040000,-0.038706,0.514462,0.514708
2017-04-24,2374.149900,0.609100,0.387700,0.508300,0.339400,0.213800,0.320400,0.177800,0.108500,0.080400,0.010000,0.040000,0.030717,0.508156,0.506703
2017-04-25,2388.610100,-0.048600,0.838200,0.460800,0.532800,0.393200,0.279900,0.361600,0.232000,0.164500,0.020000,0.040000,-0.095731,0.479189,0.482708
2017-04-26,2387.450000,0.055300,0.278500,0.542100,0.332800,0.415700,0.318900,0.232500,0.309800,0.200400,0.030000,0.040000,-0.016123,0.504082,0.501499
2017-04-27,2388.770000,-0.191300,0.003300,0.204100,0.420200,0.277000,0.355300,0.280900,0.210100,0.281200,0.040000,0.040000,-0.002097,0.507418,0.507152
2017-04-28,2384.200000,0.173200,-0.068100,-0.061600,0.105200,0.297800,0.198700,0.276800,0.221500,0.165100,0.050000,0.040000,-0.070242,0.498651,0.500879
2017-05-01,2388.330100,0.118900,-0.009200,0.012300,-0.002900,0.118800,0.277000,0.195000,0.263800,0.216100,0.010000,0.050000,0.033595,0.502062,0.499022
2017-05-02,2391.169900,-0.127100,0.145800,0.033500,0.038900,0.021400,0.118800,0.254300,0.185400,0.247600,0.020000,0.050000,-0.026960,0.485708,0.488748
2017-05-03,2388.129900,0.058200,-0.004200,0.054800,-0.006700,0.005700,-0.003400,0.083600,0.206600,0.150600,0.030000,0.050000,0.026903,0.502591,0.501419
2017-05-04,2389.520000,0.408900,-0.034500,0.016600,0.055700,0.006300,0.014400,0.005400,0.080400,0.190100,0.040000,0.050000,0.027594,0.511267,0.510179
2017-05-05,2399.290000,0.003700,0.233000,0.113100,0.114500,0.126200,0.073400,0.070800,0.055900,0.116900,0.050000,0.050000,-0.032745,0.505749,0.506335
2017-05-08,2399.379900,-0.102500,0.205500,0.156500,0.085700,0.092300,0.105700,0.063400,0.062400,0.050100,0.010000,0.050000,0.029477,0.506314,0.505882
2017-05-09,2396.919900,0.113100,-0.049400,0.102800,0.091700,0.048000,0.059800,0.075900,0.042600,0.044000,0.020000,0.050000,0.042305,0.510736,0.511555
2017-05-10,2399.629900,-0.216300,0.005200,0.004700,0.105400,0.096000,0.058900,0.067400,0.080600,0.050400,0.030000,0.050000,0.022986,0.510660,0.510544
2017-05-11,2394.439900,-0.147800,-0.051700,-0.068700,-0.050600,0.041000,0.043900,0.019500,0.031900,0.047500,0.040000,0.050000,0.012414,0.513542,0.513052
2017-05-12,2390.899900,0.477700,-0.182400,-0.083800,-0.088500,-0.070000,0.009600,0.016500,-0.001400,0.011900,0.050000,0.050000,0.030218,0.517639,0.517462
2017-05-15,2402.320100,-0.068700,0.164400,0.037400,0.056300,0.024500,0.021100,0.076300,0.074000,0.051700,0.010000,0.050000,0.024508,0.501135,0.502073
2017-05-16,2400.669900,-1.817800,0.203400,0.086600,0.010800,0.031300,0.009000,0.008200,0.058100,0.058100,0.020000,0.050000,0.020916,0.505833,0.505249
2017-05-17,2357.030000,0.368700,-0.951900,-0.473000,-0.391700,-0.356600,-0.278100,-0.253000,-0.220800,-0.150800,0.030000,0.050000,0.157150,0.542192,0.542032
2017-05-18,2365.720000,0.676700,-0.740000,-0.513800,-0.264300,-0.241000,-0.236900,-0.186700,-0.176200,-0.156100,0.040000,0.050000,0.109137,0.536009,0.536519
2017-05-19,2381.730000,0.516000,0.520300,-0.266600,-0.216600,-0.077000,-0.088900,-0.107200,-0.079600,-0.082100,0.050000,0.050000,-0.049885,0.504800,0.504088
2017-05-22,2394.020000,0.183800,0.592600,0.518000,-0.070000,-0.069800,0.021800,-0.002500,-0.029400,-0.013500,0.010000,0.050000,0.014476,0.499741,0.499834
2017-05-23,2398.419900,0.248900,0.348300,0.455800,0.433900,-0.018900,-0.027300,0.045000,0.020800,-0.005600,0.020000,0.050000,0.071310,0.509693,0.510500
2017-05-24,2404.389900,0.444200,0.215900,0.314900,0.403700,0.396500,0.026000,0.012400,0.070600,0.046300,0.030000,0.050000,-0.005209,0.513565,0.514143
2017-05-25,2415.070100,0.031100,0.345500,0.291600,0.346900,0.411500,0.404200,0.086100,0.066700,0.112300,0.040000,0.050000,-0.009199,0.521041,0.517115
2017-05-26,2415.820100,-0.120500,0.236600,0.240500,0.226300,0.283400,0.347700,0.350500,0.079200,0.062700,0.050000,0.050000,-0.080088,0.498319,0.502455
2017-05-30,2412.909900,-0.046000,-0.044700,0.117600,0.150200,0.156800,0.215900,0.280500,0.291200,0.056800,0.020000,0.050000,0.031291,0.502137,0.501348
2017-05-31,2411.800000,0.757100,-0.083300,-0.045200,0.076700,0.110900,0.123000,0.178400,0.239600,0.253600,0.030000,0.050000,0.004223,0.499612,0.499347
2017-06-01,2430.060100,0.370800,0.354200,0.196300,0.155000,0.212400,0.218400,0.213400,0.250600,0.297000,0.040000,0.060000,-0.049826,0.491814,0.491258
2017-06-02,2439.070100,-0.121800,0.560100,0.359300,0.239800,0.198200,0.238800,0.240100,0.233100,0.264000,0.050000,0.060000,-0.064719,0.490118,0.489884
2017-06-05,2436.100100,-0.277900,0.123900,0.332600,0.238700,0.167200,0.144600,0.187000,0.194600,0.193400,0.010000,0.060000,0.027880,0.498494,0.499231
2017-06-06,2429.330100,0.156800,-0.200200,-0.010000,0.180100,0.135200,0.092800,0.084000,0.128600,0.141800,0.020000,0.060000,0.057719,0.513032,0.512462
2017-06-07,2433.139900,0.026700,-0.060900,-0.081300,0.031600,0.175400,0.138800,0.101900,0.093100,0.131700,0.030000,0.060000,-0.001928,0.507819,0.508058
2017-06-08,2433.790000,-0.083000,0.091600,-0.031700,-0.054300,0.030600,0.150600,0.122700,0.092500,0.085700,0.040000,0.060000,-0.003877,0.505282,0.504742
2017-06-09,2431.770000,-0.097900,-0.028200,0.033400,-0.044500,-0.060000,0.011700,0.117200,0.097000,0.073000,0.050000,0.060000,0.005230,0.504549,0.505599
2017-06-12,2429.389900,0.451200,-0.090500,-0.051400,0.000600,-0.055200,-0.066300,-0.003900,0.090400,0.075300,0.010000,0.060000,0.074236,0.508461,0.507863
2017-06-13,2440.350100,-0.099600,0.176200,0.089800,0.074100,0.090600,0.029100,0.007500,0.052800,0.130300,0.020000,0.060000,0.017272,0.505616,0.505450
2017-06-14,2437.919900,-0.224000,0.174900,0.084200,0.042400,0.039300,0.058800,0.010700,-0.005900,0.035900,0.030000,0.060000,0.019704,0.510664,0.510423
2017-06-15,2432.460000,0.028400,-0.162000,0.042000,0.007100,-0.010900,-0.004700,0.018400,-0.018700,-0.030200,0.040000,0.060000,0.044606,0.518072,0.518802
2017-06-16,2433.149900,0.834700,-0.098000,-0.098600,0.038600,0.011300,-0.004400,0.000100,0.019600,-0.013500,0.050000,0.060000,0.032989,0.518712,0.518020
2017-06-19,2453.460000,-0.669700,0.429700,0.212300,0.134400,0.197300,0.148300,0.115300,0.104200,0.110100,0.010000,0.060000,-0.014557,0.496478,0.496878
2017-06-20,2437.030000,-0.058300,0.079300,0.062400,-0.009100,-0.027200,0.052200,0.030800,0.016600,0.017700,0.020000,0.060000,0.045463,0.509980,0.509646
2017-06-21,2435.610100,-0.045600,-0.366300,0.033600,0.032300,-0.018900,-0.032400,0.036400,0.019700,0.008300,0.030000,0.060000,0.073178,0.518518,0.519713
2017-06-22,2434.500000,0.000000,-0.052000,-0.259500,0.013800,0.016700,-0.023400,-0.034300,0.026200,0.012400,0.040000,0.060000,0.032163,0.516198,0.514981
